phone,sid,lead_uuid,answers,notes
5743422272,CA3c173040acfb013307f10d1e6fd1ef8e,b7399360-aa83-0133-9f05-395b5c4cc364,"{""9336"":46541,""9337"":46543,""9338"":46548}","{""2608"":""This is a note for 2608 on Head 1.31""}"
5746260003,CA3c1d66a0acfb013307f10d1e6fd1ef8e,b73b3ce0-aa83-0133-9f05-395b5c4cc364,"{""9336"":46536,""9337"":46545,""9338"":46546}","{""2608"":""This is a note for 2608 on Head 1.31""}"
5745402313,CA3c1f9ad0acfb013307f10d1e6fd1ef8e,b73adf60-aa83-0133-9f05-395b5c4cc364,"{""9336"":46538,""9337"":46545,""9338"":46547}","{""2608"":""This is a note for 2608 on Head 1.31""}"
5745422694,CA3c21b4c0acfb013307f10d1e6fd1ef8e,b73ae710-aa83-0133-9f05-395b5c4cc364,"{""9336"":46541,""9337"":46544,""9338"":46547}","{""2608"":""This is a note for 2608 on Head 1.31""}"
5743400987,CA3c23d0b0acfb013307f10d1e6fd1ef8e,b7398bb0-aa83-0133-9f05-395b5c4cc364,"{""9336"":46535,""9337"":46543,""9338"":46546}","{""2608"":""This is a note for 2608 on Head 1.31""}"
5743537185,CA3c25e6e0acfb013307f10d1e6fd1ef8e,b739b2a0-aa83-0133-9f05-395b5c4cc364,"{""9336"":46540,""9337"":46544,""9338"":46546}","{""2608"":""This is a note for 2608 on Head 1.31""}"
5745161344,CA3c27e320acfb013307f10d1e6fd1ef8e,b73a6650-aa83-0133-9f05-395b5c4cc364,"{""9336"":46537,""9337"":46543,""9338"":46547}","{""2608"":""This is a note for 2608 on Head 1.31""}"
5746012681,CA3c29e7c0acfb013307f10d1e6fd1ef8e,b73b0ef0-aa83-0133-9f05-395b5c4cc364,"{""9336"":46540,""9337"":46545,""9338"":46548}","{""2608"":""This is a note for 2608 on Head 1.31""}"
5743537294,CA3c2be640acfb013307f10d1e6fd1ef8e,b739b940-aa83-0133-9f05-395b5c4cc364,"{""9336"":46539,""9337"":46542,""9338"":46546}","{""2608"":""This is a note for 2608 on Head 1.31""}"
5745422722,CA3c2ddf80acfb013307f10d1e6fd1ef8e,b73aedc0-aa83-0133-9f05-395b5c4cc364,"{""9336"":46535,""9337"":46543,""9338"":46547}","{""2608"":""This is a note for 2608 on Head 1.31""}"
5745982875,CA3c2fd480acfb013307f10d1e6fd1ef8e,b73b0880-aa83-0133-9f05-395b5c4cc364,"{""9336"":46536,""9337"":46542,""9338"":46547}","{""2608"":""This is a note for 2608 on Head 1.31""}"
5746350080,CA3c31abc0acfb013307f10d1e6fd1ef8e,b73bbe50-aa83-0133-9f05-395b5c4cc364,"{""9336"":46540,""9337"":46543,""9338"":46547}","{""2608"":""This is a note for 2608 on Head 1.31""}"
5743537745,CA3c332ef0acfb013307f10d1e6fd1ef8e,b739cf10-aa83-0133-9f05-395b5c4cc364,"{""9336"":46540,""9337"":46543,""9338"":46547}","{""2608"":""This is a note for 2608 on Head 1.31""}"
5742239915,CA3c34c580acfb013307f10d1e6fd1ef8e,b7394af0-aa83-0133-9f05-395b5c4cc364,"{""9336"":46540,""9337"":46545,""9338"":46548}","{""2608"":""This is a note for 2608 on Head 1.31""}"
