campaign_id,phone,sid,lead_uuid,answers,notes
5853,8124461428,CA0e49d340ad510133509e7d54631a1cfe,548560d0-a830-0133-f2de-0258891bf2d5,"{""9241"":46129,""9242"":46136,""9243"":46139}","{""2582"":""This is a note for 2582 on Ford 1.28""}"
5853,8124436125,CA0e4b79d0ad510133509e7d54631a1cfe,54855020-a830-0133-f2de-0258891bf2d5,"{""9241"":46130,""9242"":46134,""9243"":46140}","{""2582"":""This is a note for 2582 on Ford 1.28""}"
5853,8124420925,CA0e4d2dd0ad510133509e7d54631a1cfe,54848b90-a830-0133-f2de-0258891bf2d5,"{""9241"":46127,""9242"":46135,""9243"":46138}","{""2582"":""This is a note for 2582 on Ford 1.28""}"
5853,8124482028,CA0e4e9970ad510133509e7d54631a1cfe,54862990-a830-0133-f2de-0258891bf2d5,"{""9241"":46132,""9242"":46136,""9243"":46139}","{""2582"":""This is a note for 2582 on Ford 1.28""}"
5853,8124431948,CA0e500900ad510133509e7d54631a1cfe,54853530-a830-0133-f2de-0258891bf2d5,"{""9241"":46133,""9242"":46134,""9243"":46140}","{""2582"":""This is a note for 2582 on Ford 1.28""}"
5853,8124431155,CA0e517950ad510133509e7d54631a1cfe,54852da0-a830-0133-f2de-0258891bf2d5,"{""9241"":46131,""9242"":46136,""9243"":46138}","{""2582"":""This is a note for 2582 on Ford 1.28""}"
5853,8124464353,CA0e52eab0ad510133509e7d54631a1cfe,5485a6c0-a830-0133-f2de-0258891bf2d5,"{""9241"":46132,""9242"":46134,""9243"":46138}","{""2582"":""This is a note for 2582 on Ford 1.28""}"
5853,8124435281,CA0e545a30ad510133509e7d54631a1cfe,54854870-a830-0133-f2de-0258891bf2d5,"{""9241"":46129,""9242"":46137,""9243"":46140}","{""2582"":""This is a note for 2582 on Ford 1.28""}"
5853,8124463967,CA0e55fb10ad510133509e7d54631a1cfe,5485a2d0-a830-0133-f2de-0258891bf2d5,"{""9241"":46132,""9242"":46135,""9243"":46138}","{""2582"":""This is a note for 2582 on Ford 1.28""}"
5853,8124481790,CA0e577e60ad510133509e7d54631a1cfe,548619f0-a830-0133-f2de-0258891bf2d5,"{""9241"":46127,""9242"":46137,""9243"":46139}","{""2582"":""This is a note for 2582 on Ford 1.28""}"
5853,8124463410,CA0e58f090ad510133509e7d54631a1cfe,54859b10-a830-0133-f2de-0258891bf2d5,"{""9241"":46132,""9242"":46136,""9243"":46138}","{""2582"":""This is a note for 2582 on Ford 1.28""}"
5853,8124462846,CA0e5a5310ad510133509e7d54631a1cfe,54858f80-a830-0133-f2de-0258891bf2d5,"{""9241"":46127,""9242"":46134,""9243"":46140}","{""2582"":""This is a note for 2582 on Ford 1.28""}"
5853,8124462801,CA0e5bbbe0ad510133509e7d54631a1cfe,54858b70-a830-0133-f2de-0258891bf2d5,"{""9241"":46129,""9242"":46137,""9243"":46139}","{""2582"":""This is a note for 2582 on Ford 1.28""}"
5853,8124462764,CA0e5d2970ad510133509e7d54631a1cfe,54858780-a830-0133-f2de-0258891bf2d5,"{""9241"":46127,""9242"":46136,""9243"":46139}","{""2582"":""This is a note for 2582 on Ford 1.28""}"
5853,8124462711,CA0e5e99e0ad510133509e7d54631a1cfe,548583b0-a830-0133-f2de-0258891bf2d5,"{""9241"":46130,""9242"":46134,""9243"":46139}","{""2582"":""This is a note for 2582 on Ford 1.28""}"
5853,8124428486,CA0e5ffe50ad510133509e7d54631a1cfe,5484f570-a830-0133-f2de-0258891bf2d5,"{""9241"":46133,""9242"":46135,""9243"":46139}","{""2582"":""This is a note for 2582 on Ford 1.28""}"
5853,8124428085,CA0e61d850ad510133509e7d54631a1cfe,5484f190-a830-0133-f2de-0258891bf2d5,"{""9241"":46133,""9242"":46137,""9243"":46138}","{""2582"":""This is a note for 2582 on Ford 1.28""}"
5853,8124421001,CA0e642390ad510133509e7d54631a1cfe,548495c0-a830-0133-f2de-0258891bf2d5,"{""9241"":46132,""9242"":46135,""9243"":46140}","{""2582"":""This is a note for 2582 on Ford 1.28""}"
