phone,sid,lead_uuid,answers,notes
2075436835,CA1d2cd490acfd013307f10d1e6fd1ef8e,935b7340-a2a1-0133-aac6-08fb2afca1d1,"{""8630"":43116,""8620"":43072,""8621"":43075,""8622"":43082,""8623"":43085,""8624"":43088}","{""2403"":""This is a note for 2403 on Senate1_1.21.16"",""2405"":""This is a note for 2405 on Senate1_1.21.16""}"
2073792140,CA1d2fd790acfd013307f10d1e6fd1ef8e,935aeb70-a2a1-0133-aac6-08fb2afca1d1,"{""8630"":43112,""8620"":43071,""8621"":43076,""8622"":43077,""8623"":43085,""8624"":43087}","{""2403"":""This is a note for 2403 on Senate1_1.21.16"",""2405"":""This is a note for 2405 on Senate1_1.21.16""}"
2075437743,CA1d32ecf0acfd013307f10d1e6fd1ef8e,9356a600-a2a1-0133-aac6-08fb2afca1d1,"{""8630"":43111,""8620"":43069,""8621"":43074,""8622"":43081,""8623"":43085,""8624"":43086}","{""2403"":""This is a note for 2403 on Senate1_1.21.16"",""2405"":""This is a note for 2405 on Senate1_1.21.16""}"
2075437439,CA1d35d230acfd013307f10d1e6fd1ef8e,934d0170-a2a1-0133-aac6-08fb2afca1d1,"{""8630"":43114,""8620"":43070,""8621"":43074,""8622"":43080,""8623"":43084,""8624"":43088}","{""2403"":""This is a note for 2403 on Senate1_1.21.16"",""2405"":""This is a note for 2405 on Senate1_1.21.16""}"
2075436057,CA1d38d790acfd013307f10d1e6fd1ef8e,93461870-a2a1-0133-aac6-08fb2afca1d1,"{""8630"":45712,""8620"":43071,""8621"":43073,""8622"":43082,""8623"":43083,""8624"":43088}","{""2403"":""This is a note for 2403 on Senate1_1.21.16"",""2405"":""This is a note for 2405 on Senate1_1.21.16""}"
2075437850,CA1d3cb550acfd013307f10d1e6fd1ef8e,93483700-a2a1-0133-aac6-08fb2afca1d1,"{""8630"":45712,""8620"":43071,""8621"":43076,""8622"":43078,""8623"":43084,""8624"":43088}","{""2403"":""This is a note for 2403 on Senate1_1.21.16"",""2405"":""This is a note for 2405 on Senate1_1.21.16""}"
2073983090,CA1d403110acfd013307f10d1e6fd1ef8e,934083e0-a2a1-0133-aac6-08fb2afca1d1,"{""8630"":43111,""8620"":43072,""8621"":43076,""8622"":43078,""8623"":43085,""8624"":43087}","{""2403"":""This is a note for 2403 on Senate1_1.21.16"",""2405"":""This is a note for 2405 on Senate1_1.21.16""}"
2073982860,CA1d43c460acfd013307f10d1e6fd1ef8e,933f5190-a2a1-0133-aac6-08fb2afca1d1,"{""8630"":45712,""8620"":43071,""8621"":43073,""8622"":43078,""8623"":43083,""8624"":43088}","{""2403"":""This is a note for 2403 on Senate1_1.21.16"",""2405"":""This is a note for 2405 on Senate1_1.21.16""}"
2075436855,CA1d478200acfd013307f10d1e6fd1ef8e,936fe7e0-a2a1-0133-aac6-08fb2afca1d1,"{""8630"":43117,""8620"":43071,""8621"":43076,""8622"":43081,""8623"":43085,""8624"":43087}","{""2403"":""This is a note for 2403 on Senate1_1.21.16"",""2405"":""This is a note for 2405 on Senate1_1.21.16""}"
2073982831,CA1d4b2300acfd013307f10d1e6fd1ef8e,9339cc70-a2a1-0133-aac6-08fb2afca1d1,"{""8630"":45712,""8620"":43070,""8621"":43073,""8622"":43080,""8623"":43083,""8624"":43087}","{""2403"":""This is a note for 2403 on Senate1_1.21.16"",""2405"":""This is a note for 2405 on Senate1_1.21.16""}"
2073984333,CA1d4eccd0acfd013307f10d1e6fd1ef8e,93338fe0-a2a1-0133-aac6-08fb2afca1d1,"{""8630"":43114,""8620"":43070,""8621"":43075,""8622"":43077,""8623"":43083,""8624"":43087}","{""2403"":""This is a note for 2403 on Senate1_1.21.16"",""2405"":""This is a note for 2405 on Senate1_1.21.16""}"
2075437595,CA1d52afd0acfd013307f10d1e6fd1ef8e,92d931d0-a2a1-0133-aac6-08fb2afca1d1,"{""8630"":43115,""8620"":43072,""8621"":43073,""8622"":43080,""8623"":43085,""8624"":43086}","{""2403"":""This is a note for 2403 on Senate1_1.21.16"",""2405"":""This is a note for 2405 on Senate1_1.21.16""}"
2073983358,CA1d575990acfd013307f10d1e6fd1ef8e,93339e60-a2a1-0133-aac6-08fb2afca1d1,"{""8630"":43117,""8620"":43069,""8621"":43076,""8622"":43081,""8623"":43085,""8624"":43087}","{""2403"":""This is a note for 2403 on Senate1_1.21.16"",""2405"":""This is a note for 2405 on Senate1_1.21.16""}"
2075437527,CA1d5a40d0acfd013307f10d1e6fd1ef8e,92d7ee80-a2a1-0133-aac6-08fb2afca1d1,"{""8630"":43117,""8620"":43070,""8621"":43076,""8622"":43077,""8623"":43084,""8624"":43087}","{""2403"":""This is a note for 2403 on Senate1_1.21.16"",""2405"":""This is a note for 2405 on Senate1_1.21.16""}"
2073982845,CA1d5df860acfd013307f10d1e6fd1ef8e,9330f900-a2a1-0133-aac6-08fb2afca1d1,"{""8630"":43111,""8620"":43069,""8621"":43074,""8622"":43082,""8623"":43084,""8624"":43086}","{""2403"":""This is a note for 2403 on Senate1_1.21.16"",""2405"":""This is a note for 2405 on Senate1_1.21.16""}"
2073981033,CA1d61be50acfd013307f10d1e6fd1ef8e,934eab10-a2a1-0133-aac6-08fb2afca1d1,"{""8630"":43111,""8620"":43072,""8621"":43074,""8622"":43081,""8623"":43084,""8624"":43088}","{""2403"":""This is a note for 2403 on Senate1_1.21.16"",""2405"":""This is a note for 2405 on Senate1_1.21.16""}"
2073984422,CA1d65e4e0acfd013307f10d1e6fd1ef8e,932d32b0-a2a1-0133-aac6-08fb2afca1d1,"{""8630"":43116,""8620"":43070,""8621"":43073,""8622"":43080,""8623"":43085,""8624"":43086}","{""2403"":""This is a note for 2403 on Senate1_1.21.16"",""2405"":""This is a note for 2405 on Senate1_1.21.16""}"
2073983156,CA1d695040acfd013307f10d1e6fd1ef8e,93234a80-a2a1-0133-aac6-08fb2afca1d1,"{""8630"":45712,""8620"":43070,""8621"":43076,""8622"":43079,""8623"":43083,""8624"":43088}","{""2403"":""This is a note for 2403 on Senate1_1.21.16"",""2405"":""This is a note for 2405 on Senate1_1.21.16""}"
2073982813,CA1d6c54a0acfd013307f10d1e6fd1ef8e,93209b40-a2a1-0133-aac6-08fb2afca1d1,"{""8630"":43116,""8620"":43072,""8621"":43076,""8622"":43081,""8623"":43084,""8624"":43088}","{""2403"":""This is a note for 2403 on Senate1_1.21.16"",""2405"":""This is a note for 2405 on Senate1_1.21.16""}"
2075437745,CA1d6f6260acfd013307f10d1e6fd1ef8e,9300b570-a2a1-0133-aac6-08fb2afca1d1,"{""8630"":43114,""8620"":43072,""8621"":43074,""8622"":43080,""8623"":43083,""8624"":43086}","{""2403"":""This is a note for 2403 on Senate1_1.21.16"",""2405"":""This is a note for 2405 on Senate1_1.21.16""}"
2075436128,CA1d726ac0acfd013307f10d1e6fd1ef8e,92fff7a0-a2a1-0133-aac6-08fb2afca1d1,"{""8630"":43114,""8620"":43070,""8621"":43075,""8622"":43078,""8623"":43083,""8624"":43087}","{""2403"":""This is a note for 2403 on Senate1_1.21.16"",""2405"":""This is a note for 2405 on Senate1_1.21.16""}"
