campaign_id,phone,sid,lead_uuid,answers,notes
5740,3057496373,CAcf9b9500ad500133509e7d54631a1cfe,fdf2fcd0-9b7c-0133-1bf2-6f813716e23f,"{""9224"":46071,""9225"":46075,""9226"":46077}","{""2616"":""This is a note for 2616 on SAVE- Oliva (H1110)""}"
5740,3056231594,CAcf9d2330ad500133509e7d54631a1cfe,fe3c3080-9b7c-0133-1bf2-6f813716e23f,"{""9224"":46068,""9225"":46074,""9226"":46077}","{""2616"":""This is a note for 2616 on SAVE- Oliva (H1110)""}"
5740,3058298951,CAcf9eb420ad500133509e7d54631a1cfe,fdfd0dc0-9b7c-0133-1bf2-6f813716e23f,"{""9224"":46070,""9225"":46076,""9226"":46077}","{""2616"":""This is a note for 2616 on SAVE- Oliva (H1110)""}"
5740,3058232997,CAcfa03760ad500133509e7d54631a1cfe,fde1d920-9b7c-0133-1bf2-6f813716e23f,"{""9224"":46070,""9225"":46075,""9226"":46077}","{""2616"":""This is a note for 2616 on SAVE- Oliva (H1110)""}"
5740,3053629254,CAcfa1a430ad500133509e7d54631a1cfe,fdce6fc0-9b7c-0133-1bf2-6f813716e23f,"{""9224"":46068,""9225"":46074,""9226"":46079}","{""2616"":""This is a note for 2616 on SAVE- Oliva (H1110)""}"
5740,3058278161,CAcfa32a40ad500133509e7d54631a1cfe,fe01ab80-9b7c-0133-1bf2-6f813716e23f,"{""9224"":46070,""9225"":46074,""9226"":46080}","{""2616"":""This is a note for 2616 on SAVE- Oliva (H1110)""}"
5740,2103376181,CAcfa495d0ad500133509e7d54631a1cfe,fdd4ddf0-9b7c-0133-1bf2-6f813716e23f,"{""9224"":46069,""9225"":46075,""9226"":46079}","{""2616"":""This is a note for 2616 on SAVE- Oliva (H1110)""}"
5740,3054180672,CAcfa5fb10ad500133509e7d54631a1cfe,fdac57f0-9b7c-0133-1bf2-6f813716e23f,"{""9224"":46071,""9225"":46076,""9226"":46079}","{""2616"":""This is a note for 2616 on SAVE- Oliva (H1110)""}"
5740,3055569940,CAcfa768c0ad500133509e7d54631a1cfe,fde6ee70-9b7c-0133-1bf2-6f813716e23f,"{""9224"":46068,""9225"":46073,""9226"":46079}","{""2616"":""This is a note for 2616 on SAVE- Oliva (H1110)""}"
5740,3058211580,CAcfa8e920ad500133509e7d54631a1cfe,fdcb4230-9b7c-0133-1bf2-6f813716e23f,"{""9224"":46069,""9225"":46076,""9226"":46078}","{""2616"":""This is a note for 2616 on SAVE- Oliva (H1110)""}"
5740,7865367679,CAcfaa6270ad500133509e7d54631a1cfe,fdb97320-9b7c-0133-1bf2-6f813716e23f,"{""9224"":46069,""9225"":46074,""9226"":46079}","{""2616"":""This is a note for 2616 on SAVE- Oliva (H1110)""}"
5740,3052315234,CAcfabcc80ad500133509e7d54631a1cfe,fe0ebbe0-9b7c-0133-1bf2-6f813716e23f,"{""9224"":46072,""9225"":46073,""9226"":46077}","{""2616"":""This is a note for 2616 on SAVE- Oliva (H1110)""}"
5740,3054540198,CAcfad3cf0ad500133509e7d54631a1cfe,fdcf0f10-9b7c-0133-1bf2-6f813716e23f,"{""9224"":46069,""9225"":46075,""9226"":46079}","{""2616"":""This is a note for 2616 on SAVE- Oliva (H1110)""}"
5740,3056037455,CAcfaea420ad500133509e7d54631a1cfe,fdbb62a0-9b7c-0133-1bf2-6f813716e23f,"{""9224"":46069,""9225"":46076,""9226"":46078}","{""2616"":""This is a note for 2616 on SAVE- Oliva (H1110)""}"
5740,3058877301,CAcfb007b0ad500133509e7d54631a1cfe,fdd86240-9b7c-0133-1bf2-6f813716e23f,"{""9224"":46072,""9225"":46075,""9226"":46078}","{""2616"":""This is a note for 2616 on SAVE- Oliva (H1110)""}"
5740,3056851748,CAcfb19b90ad500133509e7d54631a1cfe,fde911a0-9b7c-0133-1bf2-6f813716e23f,"{""9224"":46072,""9225"":46074,""9226"":46077}","{""2616"":""This is a note for 2616 on SAVE- Oliva (H1110)""}"
5740,3058885747,CAcfb31890ad500133509e7d54631a1cfe,fdb79800-9b7c-0133-1bf2-6f813716e23f,"{""9224"":46068,""9225"":46074,""9226"":46080}","{""2616"":""This is a note for 2616 on SAVE- Oliva (H1110)""}"
5740,3054749903,CAcfb484c0ad500133509e7d54631a1cfe,fdc22530-9b7c-0133-1bf2-6f813716e23f,"{""9224"":46069,""9225"":46074,""9226"":46079}","{""2616"":""This is a note for 2616 on SAVE- Oliva (H1110)""}"
5740,3055572035,CAcfb5f7b0ad500133509e7d54631a1cfe,fdb203a0-9b7c-0133-1bf2-6f813716e23f,"{""9224"":46071,""9225"":46075,""9226"":46077}","{""2616"":""This is a note for 2616 on SAVE- Oliva (H1110)""}"
5740,3058254028,CAcfb76850ad500133509e7d54631a1cfe,fdf94240-9b7c-0133-1bf2-6f813716e23f,"{""9224"":46069,""9225"":46073,""9226"":46080}","{""2616"":""This is a note for 2616 on SAVE- Oliva (H1110)""}"
5740,2018548103,CAcfb8cb60ad500133509e7d54631a1cfe,fe3f0ff0-9b7c-0133-1bf2-6f813716e23f,"{""9224"":46069,""9225"":46073,""9226"":46079}","{""2616"":""This is a note for 2616 on SAVE- Oliva (H1110)""}"
5740,3056255020,CAcfba4190ad500133509e7d54631a1cfe,fdbc59d0-9b7c-0133-1bf2-6f813716e23f,"{""9224"":46069,""9225"":46074,""9226"":46079}","{""2616"":""This is a note for 2616 on SAVE- Oliva (H1110)""}"
5740,3056200264,CAcfbbc320ad500133509e7d54631a1cfe,fdf8f280-9b7c-0133-1bf2-6f813716e23f,"{""9224"":46068,""9225"":46075,""9226"":46078}","{""2616"":""This is a note for 2616 on SAVE- Oliva (H1110)""}"
5740,3058245036,CAcfbd7420ad500133509e7d54631a1cfe,fe318770-9b7c-0133-1bf2-6f813716e23f,"{""9224"":46068,""9225"":46075,""9226"":46079}","{""2616"":""This is a note for 2616 on SAVE- Oliva (H1110)""}"
5740,3058285579,CAcfbf1da0ad500133509e7d54631a1cfe,fdaf3120-9b7c-0133-1bf2-6f813716e23f,"{""9224"":46071,""9225"":46075,""9226"":46080}","{""2616"":""This is a note for 2616 on SAVE- Oliva (H1110)""}"
5740,3054568687,CAcfc08fe0ad500133509e7d54631a1cfe,ff2592f0-9b7c-0133-1bf2-6f813716e23f,"{""9224"":46069,""9225"":46075,""9226"":46080}","{""2616"":""This is a note for 2616 on SAVE- Oliva (H1110)""}"
5740,3055564122,CAcfc1f9b0ad500133509e7d54631a1cfe,ff506e50-9b7c-0133-1bf2-6f813716e23f,"{""9224"":46069,""9225"":46076,""9226"":46077}","{""2616"":""This is a note for 2616 on SAVE- Oliva (H1110)""}"
5740,3058227677,CAcfc36430ad500133509e7d54631a1cfe,ffd39f90-9b7c-0133-1bf2-6f813716e23f,"{""9224"":46069,""9225"":46075,""9226"":46080}","{""2616"":""This is a note for 2616 on SAVE- Oliva (H1110)""}"
5740,7862940268,CAcfc4c9e0ad500133509e7d54631a1cfe,ff750330-9b7c-0133-1bf2-6f813716e23f,"{""9224"":46072,""9225"":46074,""9226"":46080}","{""2616"":""This is a note for 2616 on SAVE- Oliva (H1110)""}"
